name,lat,long,city
11376,Boulevard Ridge Airstrip,39.68227,-109.15275,Jensen
11377,Atchee Ridge Airstrip,39.79406,-109.16824,Jensen
11378,East Bench Airport,39.92163,-109.4551,Jensen
11379,East Seep Canyon Airstrip,39.78856,-109.20584,Jensen
11380,Olsen Corral Airstrip,39.8592,-109.346,Jensen
11381,Seeley Cabin Airstrip,39.7897,-109.2643,Jensen
11382,Fort Jensen Airport,57.884684,-157.095036,Jensens
11383,Meadow STOLport,44.447200775146484,-72.91470336914062,Jericho
11384,Davis Private Airport,44.51729965209961,-72.97930145263672,Jericho
11385,Pecan Field,33.283933,-98.402861,Jermyn
11386,Sunset Strip,40.185298919677734,-83.17359924316406,Jerome
11387,Davis Field,41.99783,-84.476468,Jerome
11388,Sunset Strip,33.7333984375,-83.81880187988281,Jersey
11389,Hinaman Acres Airport,41.133399963378906,-77.19969940185547,Jersey Shore
11390,Raymond Restricted Landing Area,39.062198638916016,-90.27220153808594,Jerseyville
11391,Jerseyville Aviation Inc Airport,39.094200134277344,-90.31340026855469,Jerseyville
11392,Koenig Airport,39.05500030517578,-90.34210205078125,Jerseyville
11393,Poyner Airport,42.470798,-92.088501,Jesup
11394,Jetmore Municipal Airport,37.984500885009766,-99.89430236816406,Jetmore
11395,Lund Airport,42.26029968261719,-93.64969635009766,Jewell
11396,Rose Field,41.330299,-84.298301,Jewell
11397,Hub Field,31.427809,-96.134892,Jewett
11398,Miles Field,31.312999725341797,-96.22049713134766,Jewett
11399,Spruce Airport,41.59370040893555,-71.93119812011719,Jewett City
11400,Bee Field,41.582234,-71.968226,Jewett City
11401,Circle G Airport,32.010896,-91.756761,Jigger
11402,Redwing Airport,40.0265007019043,-74.69270324707031,Jobstown
11403,Hill Airport,39.6208,-102.74325,Joes
11404,Johns Airport,37.400002,-101.766998,Johnson
11405,Ensor Field,40.403900146484375,-96.01719665527344,Johnson
11406,LBJ Ranch Airport,30.251800537100003,-98.62249755859999,Johnson City
11407,Harris Ranch Airport,30.21969985961914,-98.30259704589844,Johnson City
11408,Bamberger Ranch Airport,30.206639,-98.41169,Johnson City
11409,Keller Ranch Airport,30.230499,-98.475304,Johnson City
11410,Mc Afee STOL Patch STOLport,36.374444,-82.390208,Johnson City
11411,Mountain View Airport,36.170278,-82.55625,Johnson City
11412,Stanton County Municipal Airport,37.583039,-101.733002,Johnson City
11413,Danz Ranch Airport,30.279957,-98.426097,Johnson City
11414,Hauptrief Aero Airport,30.400427,-98.580434,Johnson City
11415,Carver's Cut Landing Strip,36.00557,-118.49114,Johnsondale
11416,Sherwood Farm Airport,42.893699645996094,-73.50789642333984,Johnsonville
11417,Weaver Field,33.889400482177734,-79.50640106201172,Johnsonville
11418,Warped Wing Airport,40.159569,-82.73766,Johnstown
11419,Alberter Farms Airport,40.195098876953125,-78.83280181884766,Johnstown
11420,Fought'N'Won Ultralight Flightpark,40.341388,-104.922647,Johnstown
11421,McKnight Airport,40.19368,-82.65667,Johnstown
11422,Kearns Airport,40.0937,-82.716797,Johnstown
11423,Price Field,35.500099182128906,-90.2583999633789,Joiner
11424,Hopcus Farms Airport,35.591999,-97.327798,Jones
11425,R and R Airport,35.561633,-97.255833,Jones
11426,Leland Pruitt Airport,32.9625,-91.57911,Jones
11427,Drisko Airport,44.65700149536133,-67.55919647216797,Jonesboro
11428,Classic Airstrip,35.82590103149414,-90.54720306396484,Jonesboro
11429,Scudder Airport,35.776199,-90.646797,Jonesboro
11430,RBC Airport,35.795794,-90.802375,Jonesboro
11431,Cullen Airport,35.956471,-90.812978,Jonesboro
11432,Frog Pond Airport,35.782262,-90.651955,Jonesboro
11433,WFK Airport,35.919208,-90.729712,Jonesboro
11434,Hodges Airport,35.882086,-90.612505,Jonesboro
11435,Jonesboro Airport,32.202,-92.732903,Jonesboro
11436,Tightsqueeze Field,38.87229919433594,-91.26020050048828,Jonesburg
11437,Adventures Aloft Airport,38.872501373291016,-91.30020141601562,Jonesburg
11438,Tuschen Airport,42.906898498535156,-90.03209686279297,Jonesdale
11439,Swan Creek Airport,36.20240020751953,-80.86810302734375,Jonesville
11440,Jonesville Lock Airport,31.47691,-91.86628,Jonesville
11441,Louisiana Delta Plantation Airport,31.49637,-91.90536,Jonesville
11442,Cal Acres Airport,36.96658,-94.51867,Joplin
11443,Merill L Harris Field,44.644216,-93.700762,Jordan
11444,Stocker Private Airport,44.684582,-93.637462,Jordan
11445,Anthonson Airport,43.070899963378906,-76.40799713134766,Jordan
11446,Skinner Ranch Airport,42.951302,-117.281998,Jordan Valley
11447,Skinner Dam Airport,42.94037,-117.26904,Jordan Valley
11448,Burns Junction Airport,42.78314,-117.84925,Jordan Valley
11449,Cache Creek Airport,45.981985,-116.903981,Joseph
11450,Taylor's Air Park,32.45014,-97.4002969,Joshua
11451,Stol Field,32.467899322509766,-97.36830139160156,Joshua
11452,Buffalo Chips Airpark,32.46989822387695,-97.46530151367188,Joshua
11453,Goose Creek Landing Strip,28.85727,-98.53582,Jourdanton
11454,Julesburg Municipal Airport,40.97079849,-102.3150024,Julesburg
11455,Heimgartner Airport,46.605933,-116.775497,Juliaetta
11456,Earthquake Valley Glider Landing Zone,33.05897,-116.4207,Julian
11457,Blair Valley Landing Field,33.0325,-116.40269,Julian
11458,Little Blair Valley Landing Field,33.02664,-116.3886,Julian
11459,Cordell Landing Private Airport,33.0864,-116.46101,Julian
11460,Daley Ranch Airport,33.000601,-116.473357,Julian
11461,Butterfield Ranch Private Airstrip,32.98305,-116.435414,Julian
11462,Kecks Airport,35.92649841308594,-79.62750244140625,Julian
11463,West Kerr Ranch Airport,30.13629913330078,-99.74369812011719,Junction
11464,Robinson Ranch Airport,30.52596,-99.52033,Junction
11465,Orth Pasture Airport,30.290533,-100.022128,Junction
11466,F6 Ranch Airport,30.54249,-100.08395,Junction
11467,Skyview Ranch Airport,30.382211,-99.619264,Junction
11468,Junction Airport,38.251656,-112.223332,Junction
11469,Munson Airport,44.25040054321289,-123.22799682617188,Junction City
11470,Strauch Field,44.188434,-123.189916,Junction City
11471,Juntura Airport,43.74150085449219,-118.06400299072266,Juntura
11472,Murphy Ranch Airport,43.957401275634766,-118.13200378417969,Juntura
11473,William P Gwinn Airport,26.90839958190918,-80.32890319824219,Jupiter
11474,BR Ranch Airport,26.9142,-80.205299,Jupiter
11475,Tailwinds Airport,26.97949981689453,-80.21869659423828,Jupiter
11476,Roy Ranch Airport,33.084833,-101.114833,Justiceburg
11477,Prose Field,33.148133,-97.280002,Justin
11478,Sagebrush Airport,33.148726,-97.373993,Justin
11479,Blue Jay Airfield,33.090447,-97.267872,Justin
11480,JCS Airport,33.09126,-97.33378,Justin
11481,Dew Drop Airport,33.12929916381836,-97.35859680175781,Justin
11482,Dooley Airport,33.098732,-97.272517,Justin
11483,JW Airport,33.093472,-97.396338,Justin
11484,Flying S Farm Airport,33.0806999206543,-97.3488998413086,Justin
11485,Sitton Field,33.119598388671875,-97.3197021484375,Justin
11486,Willow Run Airport,33.094717,-97.381075,Justin
11487,Clark Airport,33.13349914550781,-97.29669952392578,Justin
11488,Flying P Airport,33.14080047607422,-97.37110137939453,Justin
11489,Drop Field,33.125099,-97.346102,Justin
11490,Kadoka Municipal Airport,43.83330154418945,-101.49700164794922,Kadoka
11491,Angel Park Airport,46.64849853515625,-118.58300018310547,Kahlotus
11492,Watson Airport,46.71649932861328,-118.61799621582031,Kahlotus
11493,Lower Monumental State Airport,46.55039978027344,-118.53600311279297,Kahlotus
11494,Bullen Point Short Range Radar Station Airport,70.170999,-146.844897,Kaktovik
11495,Kaktovik South Airstrip,70.11308,-143.655033,Kaktovik
11496,Kalakaket Creek AS Airport,64.4166256967,-156.820392609,Kalakaket Creek
11497,East Lake Airport,42.22840118408203,-85.4843978881836,Kalamazoo
11498,Larry D Boven Airport,42.3125,-85.463682,Kalamazoo
11499,Rensselaer Airport,60.454089,-151.130964,Kalifornsky
11500,Riverside Heliport,48.215514,-114.298047,Kalispell
11501,Sanders Airport,48.12435,-114.240711,Kalispell
11502,Weaver Airport,48.243900299072266,-114.24400329589844,Kalispell
11503,Mower Field,48.22017,-114.376559,Kalispell
11504,Sky Ranch Airport,48.116901,-114.186079,Kalispell
11505,Sands Airport,48.257888,-114.173398,Kalispell
11506,Danford Field,48.150719,-114.166831,Kalispell
11507,Abel Ranch Airport,48.10710144042969,-114.177001953125,Kalispell
11508,Wounded Buck Ranch Airport,48.128342,-114.16975,Kalispell
11509,Rahn Airport,48.324413,-114.326501,Kalispell
11510,Bates Airstrip,48.299972,-114.414543,Kalispell
11511,Braidwater Farm Airport,48.198535,-114.257834,Kalispell
11512,Kalkaska City Airport,44.725201,-85.203102,Kalkaska
11513,Manor Lands Airport,40.9413,-110.8239,Kamas
11514,Kamiah Municipal Airport,46.21929931640625,-116.01300048828125,Kamiah
11515,Herrens Bess Hollow Airfield,39.305,-90.699722,Kampsville
11516,Deer Springs Ranch Airport,37.342498779296875,-112.2239990234375,Kanab
11517,Buck Brown Airport,37.022,-112.38511,Kanab
11518,Citabriair Airport,37.63610076904297,-113.24700164794922,Kanarraville
11519,Oakfield RLA Airport,41.846387,-88.570278,Kaneville
11520,Benoit Airport,41.131099700927734,-87.79229736328125,Kankakee
11521,Hawker Airport,41.20000076293945,-88.0167007446289,Kankakee
11522,Enochville Airport,35.52429962158203,-80.64779663085938,Kannapolis
11523,Sloop Airport,35.52180099487305,-80.52200317382812,Kannapolis
11524,Ervin Airfield,35.54499816894531,-80.6686019897461,Kannapolis
11525,Wilhelm Airport,35.511199951171875,-80.55809783935547,Kannapolis
11526,Hall Farms Airport,39.230001,-101.983002,Kanorado
11527,Wright International Airport,39.40829849243164,-102.02100372314453,Kanorado
11528,Perry RLA Airport,39.480255,-87.8445778,Kansas
11529,Runway Ranch Airport,38.95000076293945,-94.45020294189453,Kansas City
11530,Ori Airport,42.6609,-88.135902,Kansasville
11531,Stampede Airport,63.74869918823242,-150.3300018310547,Kantishna
11532,Kantishna Airport,63.54169845581055,-150.99400329589844,Kantishna
11533,Tee Brad's Airport,29.993900299072266,-92.3855972290039,Kaplan
11534,Harrington Flying Service Airport,29.919700622558594,-92.24739837646484,Kaplan
11535,Ken Guidry #4 Airport,30.074877,-92.214406,Kaplan
11536,Kenan Airstrip,30.008627,-92.238841,Kaplan
11537,Ken Guidry #3 Airport,30.089899,-92.343697,Kaplan
11538,Vincent Flying Services Airport,30.039231,-92.293145,Kaplan
11539,Karlstad Municipal Airport,48.5791015625,-96.54199981689453,Karlstad
11540,Karluk Airport,57.5671005249,-154.449996948,Karluk
11541,Burris Ranch Airport,28.883771,-98.049221,Karnes City
11542,Higdon Airfield,35.972599,-84.156898,Karns
11543,Kasigluk Airport,60.87440109,-162.5240021,Kasigluk
11544,Winter's Strip,60.3116,-151.320999,Kasilof
11545,Johnson Lake Airport,60.28103,-151.26693,Kasilof
11546,Virginia Lake Airport,60.28221,-151.27996,Kasilof
11547,Kasilof Airport,60.35329818725586,-151.26300048828125,Kasilof
11548,Kasitsna Airport,59.469501,-151.572876,Kasitsna Bay
11549,Katalla Airport,60.194407,-144.519299,Katalla
11550,Freeman Property Airport,29.84162,-95.80005,Katy
11551,Hoffpauir Airport,29.80579948,-95.752998352051,Katy
11552,Memorial Hermann Katy Hospital Heliport,29.786674,-95.78408,Katy
11553,Harold Freeman Farm Airport,29.8827,-95.811897,Katy
11554,Moore Airport,32.533199310302734,-96.32250213623047,Kaufman
11555,Hall Airport,32.513699,-96.236902,Kaufman
11556,Connies Aviation Airport,32.375718,-96.385668,Kaufman
11557,Baum Airport,32.562599182128906,-96.4011001586914,Kaufman
11558,Erco Field,32.49789810180664,-96.27050018310547,Kaufman
11559,Flying G Airport,32.645999908447266,-96.32530212402344,Kaufman
11560,Kavik Strip,69.676796,-146.900227,Kavik
11561,Gosney Airport,43.722197,-106.667,Kaycee
11562,Willow Creek Ranch Airport,43.423333,-106.823611,Kaycee
11563,Antelope Springs Ranch Airport,43.41404,-106.58489,Kaycee
11564,Royal Wood Aerodrome,39.358299255371094,-94.31690216064453,Kearney
11565,Kitty Hawk Estates Airport,39.335601806640625,-94.48359680175781,Kearney
11566,Peterson Farm Airport,39.39390182495117,-94.35299682617188,Kearney
11567,Ezell Airport,29.90329933166504,-83.60790252685547,Keaton Beach
11568,Sylvanmir Farms Airport,29.82110023498535,-83.57319641113281,Keaton Beach
11569,Savute Airport,37.777802,-97.277496,Kechi
11570,Hodges Air Field,32.3606,-97.302498,Keene
11571,The Farm Airport,40.09830093383789,-104.42500305175781,Keenesburg
11572,Jjs Airport,39.9640998840332,-104.46299743652344,Keenesburg
11573,Horseshoe Landings Airport,40.105344,-104.429712,Keenesburg
11574,Land Airport,40.09579849243164,-104.58899688720703,Keenesburg
11575,Old Hickory Ranch Airport,32.345298767089844,-93.81829833984375,Keithville
11576,Bluebird Hill Airport,32.344600677490234,-93.79989624023438,Keithville
11577,Caddo Detention Center Airport,32.2601,-93.937912,Keithville
11578,Hillcrest Airport,32.966800689697266,-97.27529907226562,Keller
11579,Stage Coach Hills Airport,32.966691,-97.232695,Keller
11580,Ridgeview Airport,40.45009994506836,-75.19960021972656,Kellers Church
11581,Helblad Airport,47.985801696777344,-94.68689727783203,Kelliher
11582,Walters Arv Ultralightport,46.097900390625,-122.86499786376953,Kelso
11583,Dick Taylor Airstrip,34.881901,-115.733002,Kelso
11584,Worrell Airport,31.177900314331055,-98.0730972290039,Kempner
11585,Godbee RLA Restricted Landing Area,40.9506988525,-88.2705993652,Kempton
11586,Henley Airport,60.593067,-151.327956,Kenai
11587,Kalifornsky Meadows Airport,60.491537,-151.235253,Kenai
11588,Treasure Chest Airport,60.627657,-151.294679,Kenai
11589,Moose Point Airport,60.954809,-150.687693,Kenai
11590,Swanson River Airport,60.75266,-150.804348,Kenai
11591,Chickaloon River Airport,60.8557,-150.046,Kenai
11592,Doyle Estates Airport,60.505807,-151.260023,Kenai
11593,Johnson Airport,60.632522,-151.337657,Kenai
11594,Drift River Airport,60.588901519800004,-152.162002563,Kenai
11595,Flying S Ranch Airport,27.860861,-80.999862,Kenansville
11596,Mills Ranch South Airport,27.77829933166504,-80.9218978881836,Kenansville
11597,Escape Ranch Airport,27.86280059814453,-80.95809936523438,Kenansville
11598,Rlm Farms Airport,27.809999465942383,-80.85890197753906,Kenansville
11599,Kendall Airstrip,48.914798736572266,-122.11299896240234,Kendall
11600,Pisha Farm Airport,43.777044,-90.414176,Kendall
11601,Maynard's Airport,43.324857,-78.051548,Kendall
11602,Card Airfield,28.789167,-97.763389,Kenedy
11603,Kenly Airport,35.596389,-78.098611,Kenly
11604,Bodmer Airport,48.666099548339844,-101.89099884033203,Kenmare
11605,Kenmare Municipal Airport,48.667598724365234,-102.0479965209961,Kenmare
11606,Lonely Pines Airport,45.4772,-90.625098,Kennan
11607,Hogg Field,31.350467,-95.16017,Kennard
11608,Anderson Aerial Spraying Airport,43.9015007019043,-99.87889862060547,Kennebec
11609,Goosefair Airport,43.405601501464844,-70.43229675292969,Kennebunkport
11610,Back Acres Airport,43.41230010986328,-70.44670104980469,Kennebunkport
11611,Birk Airport,32.627899169921875,-97.19200134277344,Kennedale
11612,Anderson Field,48.643001556396484,-96.80729675292969,Kennedy
11613,Kennedy Airfield,42.100799560546875,-79.08180236816406,Kennedy
11614,Krastel Farms Airport,39.308998,-75.987701,Kennedyville
11615,Whittle Airport,39.827301,-75.723503,Kennett Square
11616,Woodfield Airport,46.1278,-119.017997,Kennewick
11617,Coopers Landing Airport,46.127573,-119.014273,Kennewick
11618,Hinson Airport,30.0580997467041,-96.35919952392578,Kenney
11619,Mount Cove STOLport,34.632301330566406,-85.44719696044922,Kensington
11620,Cole Farm Airport,42.92839813232422,-70.97309875488281,Kensington
11621,Propwash Airport,42.916900634765625,-70.935302734375,Kensington
11622,Decker Ranch Airport,45.166500091552734,-120.66799926757812,Kent
11623,Compressor Station Nr 10 STOLport,45.12900161739999,-120.614997864,Kent
11624,Wilderness Airpark,43.24470138549805,-85.71170043945312,Kent City
11625,Heilman Airport,40.66889953613281,-83.44349670410156,Kenton
11626,Hurst Airport,30.93505,-90.5713,Kentwood
11627,Cool Creek Airport,30.955972,-90.54681,Kentwood
11628,Spring Airport,30.973800659179688,-90.66570281982422,Kentwood
11629,Bickel Airport,40.391701,-91.416801,Keokuk
11630,Oldfield Aero,40.75130081179999,-92.0307006836,Keosauqua
11631,Keosauqua Municipal Airport,40.733406,-91.949531,Keosauqua
11632,Roscoe Mc Connico Airport,32.120701,-96.179101,Kerens
11633,Hancock Airport,32.22990036010742,-96.25969696044922,Kerens
11634,Dow Ranch Airport,32.010311,-96.177127,Kerens
11635,Piolis Brookside Airport,41.86539840698242,-74.33290100097656,Kerhonkson
11636,Du Bois Ranch Airport,36.703602,-120.135002,Kerman
11637,Bland Field,36.710905,-120.031828,Kerman
11638,Mid Cal Ag Aviation Airport,36.72123,-120.24715,Kerman
11639,Yribarren Airport,36.7401,-120.01278,Kerman
11640,Goldenrod Airport,36.81334,-120.04077,Kerman
11641,Perkins Prothro Cimarron Ranch Airport,36.508399963378906,-102.39199829101562,Kerrick
11642,Barclay's Roost Airport,29.974700927734375,-99.16840362548828,Kerrville
11643,Fall Creek Ranch Airport,29.908100128173828,-99.20690155029297,Kerrville
11644,Beaugh Airport,40.340599060059,-104.57299804688,Kersey
11645,Devoe Airport,40.331667,-104.579167,Kersey
11646,Rickey Creek Airport,48.5421,-118.13296,Kettle Falls
11647,Flat Creek Field,48.702222,-118.0475,Kettle Falls
11648,Paramount Farming Company Airport,35.87048,-119.89446,Kettleman City
11649,Spencer Ranch Landing Strip,45.85276,-116.66811,Keuterville
11650,Friedrich Airport,40.993698,-86.341698,Kewanna
11651,Plummer Airport,40.97589874267578,-86.41999816894531,Kewanna
